ppm,797.5K,798K,798.5K,799K,799.5K,800K,800.5K,801K,801.5K,802K,802.5K
145.045045,0.002622489,0.002685685,0.002685584,0.002685047,0.002684729,0.00268441,0.002684092,0.002683774,0.002683455,0.002683137,0.002682819
145.1951952,0.002610705,0.002673618,0.002673517,0.002672983,0.002672666,0.002672348,0.002672031,0.002671714,0.002671397,0.00267108,0.002670763
145.3453453,0.002599002,0.002661634,0.002661534,0.002661001,0.002660685,0.002660369,0.002660053,0.002659737,0.002659421,0.002659106,0.00265879
145.4954955,0.002587378,0.002649732,0.002649632,0.002649102,0.002648787,0.002648472,0.002648157,0.002647842,0.002647528,0.002647213,0.002646898
145.6456456,0.002575834,0.00263791,0.002637811,0.002637283,0.002636969,0.002636655,0.002636342,0.002636028,0.002635715,0.002635401,0.002635088
145.7957958,0.002564368,0.00262617,0.00262607,0.002625544,0.002625232,0.002624919,0.002624607,0.002624294,0.002623982,0.00262367,0.002623358
145.9459459,0.00255298,0.002614508,0.002614409,0.002613885,0.002613574,0.002613263,0.002612951,0.00261264,0.002612329,0.002612018,0.002611707
146.0960961,0.002541669,0.002602926,0.002602827,0.002602305,0.002601995,0.002601685,0.002601375,0.002601065,0.002600755,0.002600445,0.002600135
146.2462462,0.002530434,0.002591422,0.002591323,0.002590803,0.002590494,0.002590185,0.002589877,0.002589568,0.002589259,0.00258895,0.002588642
146.3963964,0.002519275,0.002579995,0.002579896,0.002579379,0.002579071,0.002578763,0.002578456,0.002578148,0.00257784,0.002577533,0.002577225
146.5465465,0.002508191,0.002568645,0.002568546,0.002568031,0.002567725,0.002567418,0.002567111,0.002566805,0.002566498,0.002566192,0.002565886
146.6966967,0.002497182,0.002557371,0.002557273,0.00255676,0.002556454,0.002556148,0.002555843,0.002555538,0.002555232,0.002554927,0.002554622
146.8468468,0.002486245,0.002546172,0.002546074,0.002545563,0.002545259,0.002544954,0.00254465,0.002544346,0.002544042,0.002543738,0.002543434
146.996997,0.002475382,0.002535048,0.002534951,0.002534441,0.002534138,0.002533835,0.002533532,0.002533229,0.002532926,0.002532623,0.00253232
147.1471471,0.002464591,0.002523998,0.002523901,0.002523394,0.002523092,0.002522789,0.002522487,0.002522185,0.002521884,0.002521582,0.00252128
147.2972973,0.002453872,0.002513022,0.002512924,0.002512419,0.002512118,0.002511817,0.002511516,0.002511216,0.002510915,0.002510614,0.002510313
147.4474474,0.002443223,0.002502118,0.002502021,0.002501518,0.002501218,0.002500918,0.002500618,0.002500318,0.002500019,0.002499719,0.002499419
147.5975976,0.002432645,0.002491286,0.002491189,0.002490688,0.002490389,0.00249009,0.002489792,0.002489493,0.002489194,0.002488896,0.002488598
147.7477477,0.002422137,0.002480525,0.002480429,0.00247993,0.002479632,0.002479334,0.002479037,0.002478739,0.002478442,0.002478144,0.002477847
147.8978979,0.002411698,0.002469835,0.002469739,0.002469242,0.002468945,0.002468649,0.002468352,0.002468056,0.00246776,0.002467463,0.002467167
148.048048,0.002401327,0.002459216,0.00245912,0.002458624,0.002458329,0.002458033,0.002457738,0.002457443,0.002457147,0.002456852,0.002456557
148.1981982,0.002391024,0.002448666,0.00244857,0.002448076,0.002447782,0.002447488,0.002447193,0.002446899,0.002446605,0.002446311,0.002446017
148.3483483,0.002380789,0.002438184,0.002438089,0.002437597,0.002437304,0.002437011,0.002436717,0.002436424,0.002436131,0.002435838,0.002435545
148.4984985,0.00237062,0.002427771,0.002427676,0.002427186,0.002426894,0.002426602,0.00242631,0.002426018,0.002425726,0.002425434,0.002425142
148.6486486,0.002360517,0.002417426,0.002417331,0.002416843,0.002416552,0.002416261,0.00241597,0.002415679,0.002415388,0.002415097,0.002414806
148.7987988,0.00235048,0.002407148,0.002407053,0.002406567,0.002406277,0.002405987,0.002405697,0.002405407,0.002405117,0.002404827,0.002404538
148.9489489,0.002340508,0.002396936,0.002396841,0.002396358,0.002396069,0.00239578,0.002395491,0.002395202,0.002394913,0.002394624,0.002394335
149.0990991,0.0023306,0.00238679,0.002386696,0.002386214,0.002385926,0.002385638,0.00238535,0.002385062,0.002384774,0.002384487,0.002384199
149.2492492,0.002320756,0.00237671,0.002376616,0.002376136,0.002375849,0.002375562,0.002375275,0.002374988,0.002374701,0.002374415,0.002374128
149.3993994,0.002310975,0.002366694,0.0023666,0.002366122,0.002365836,0.00236555,0.002365264,0.002364979,0.002364693,0.002364407,0.002364122
149.5495495,0.002301257,0.002356743,0.002356649,0.002356173,0.002355888,0.002355603,0.002355318,0.002355033,0.002354749,0.002354464,0.00235418
149.6996997,0.002291601,0.002346855,0.002346761,0.002346287,0.002346003,0.002345719,0.002345435,0.002345152,0.002344868,0.002344585,0.002344301
149.8498498,0.002282007,0.00233703,0.002336937,0.002336464,0.002336181,0.002335899,0.002335616,0.002335333,0.002335051,0.002334768,0.002334486
